wd24cd,outcome,mean
E05013796,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.14932974161382
E05013797,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.99280369233985
E05013798,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.87006438119628
E05013799,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.89469807491003
E05013800,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.60010311368385
E05013801,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.34687381162229
E05013802,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.80562456498844
E05013803,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.16297984284874
E05013804,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.2586918372976
E05013805,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.21513509205153
E05013806,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.54053693749949
E05013807,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.11186392021693
E05013808,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.64781457548285
E05013809,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.14152133237802
E05013810,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.0522747061174504
E05013811,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.13690178285613
E05013812,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.77164957602547
E05013813,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.38606920942148
E05013814,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.46285031738075
E05013815,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.95133148280643
E05013816,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.51995014493195
E05013817,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,4.7278443696948
E05013818,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.29246450227202
E05013819,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.89318384843412
E05013820,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.27408012785123
E05013821,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.00089351289503
E05013822,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.88035759471892
E05013823,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.66303823007205
E05013824,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.87084478184313
E05013825,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.30306784152833
E05013826,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.51657127294012
E05013827,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.77354608063965
E05013828,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.24818118583546
E05013829,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.34594030929655
E05013882,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.56443399848621
E05013883,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.34430724776462
E05013884,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.36779082536641
E05013885,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.98423755895197
E05013886,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.0073917607735
E05013887,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.27986125188876
E05013888,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.09658382935769
E05013889,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.89728709830999
E05013890,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.54104138748156
E05013891,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.59824467198708
E05013892,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.49983507447467
E05013893,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.15202761326093
E05013894,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.48994341484901
E05013895,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.26473166300809
E05013896,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.75286111568576
E05013897,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.91730652935149
E05013898,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.11563741839337
E05013899,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.99341753468207
E05013900,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.34723278899548
E05013901,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.95300570900534
E05013902,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.87896790797461
E05013903,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.00733496296155
E05013904,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.30125428924053
E05013905,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.86427671424126
E05013906,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.84858461146184
E05013907,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.07102392629807
E05013908,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.68761367577466
E05013909,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.0006536882403
E05013910,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.17290737971005
E05013911,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.29417754996269
E05013912,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.11888066036619
E05013913,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.40153320721272
E05013914,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.17771008313956
E05013915,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.37715396157903
E05013916,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.13270980198124
E05013917,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.21390835292669
E05013918,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.33345709564486
E05013919,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,4.75709565238593
E05013920,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.02173101908589
E05013921,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.01000227049063
E05013922,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.21894661180292
E05013923,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.7857884666378
E05013924,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.68733489209913
E05013925,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.34962916022409
E05013926,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.59309174836014
E05013927,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.52613005340054
E05013928,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.69518576659353
E05013929,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.88974367709558
E05013930,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.87293807258186
E05013931,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.18594170029111
E05013932,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.51235075415515
E05013933,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.75902512856212
E05013934,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.18427557050905
E05013935,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.51838449499058
E05013936,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.9873605729089
E05013937,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.50271049406249
E05013938,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.50694630322174
E05013939,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.45005032351688
E05013940,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.39196739337055
E05013941,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.37789708711438
E05013942,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.33829811820304
E05013943,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.22161272895771
E05013944,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.5046732675831
E05013945,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.64549362834206
E05013946,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.1006820071258
E05013967,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.37996243520972
E05013968,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.1036450934543
E05013969,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.55302330779738
E05013970,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.63831793035683
E05013971,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.00381374732347
E05013972,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.37891774285504
E05013973,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.86359456019986
E05013974,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.58149825299104
E05013975,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.59395719534328
E05013976,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.9612048185004
E05013977,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.35627894971991
E05013978,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.71388650763878
E05013979,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.83266199825685
E05013980,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.47666926972946
E05013981,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.3532604601179
E05013982,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.47985730560998
E05013983,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.02596875382637
E05013984,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.08365896624793
E05013985,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.31809723016469
E05013986,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.46310645556122
E05013987,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.06758622323657
E05013988,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.65126018341899
E05013989,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.91198798378938
E05013990,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.0135495380573
E05013991,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.70273850582451
E05013992,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.03727203941451
E05013993,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.69175422932162
E05013994,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.63747096017784
E05013995,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.17276810128975
E05013996,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.3442703248743
E05013997,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.23266643665337
E05013998,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.59701500439287
E05013999,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.82648593788161
E05014000,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.76874548591216
E05014001,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.51652718902036
E05014002,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.24901650876921
E05014003,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.78065219238477
E05014004,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.16389775113596
E05014005,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.50034826003076
E05014006,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.61539295531345
E05014007,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.24978126072986
E05014008,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.14899252463237
E05014009,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.93009432230137
E05014010,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.54110332861903
E05014011,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.94291025908923
E05014012,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.80636355420774
E05014013,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.21067967600219
E05014014,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.57782217303057
E05014015,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.44181698500159
E05014016,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.414417031894
E05014017,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.58193613390971
E05014018,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.66952050038111
E05014019,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.78513518867409
E05014020,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.46109882655749
E05014021,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.4674326691497
E05014022,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.10031070409767
E05014023,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.86177605478825
E05014024,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.73318134708663
E05014025,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.99481984910609
E05014026,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.52476043824114
E05014027,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.43525493360883
E05014028,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.49092386019808
E05014029,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.05345282957445
E05014030,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.77108700889453
E05014053,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.17219449078781
E05014054,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.04721003292046
E05014055,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.02083519059187
E05014056,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.11477760643728
E05014057,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.06804060712931
E05014058,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.45517715948256
E05014059,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.16418716940633
E05014060,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.66965220861607
E05014061,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.31630913207224
E05014062,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.24035043371861
E05014063,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.14423704196605
E05014064,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.06618427649572
E05014065,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.29548835523099
E05014066,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.17118402450431
E05014067,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.87921707958647
E05014068,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.08409102376627
E05014069,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.65958966840631
E05014070,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.4278638424283
E05014071,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.59973955750569
E05014072,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.40004299332773
E05014073,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.53930507487427
E05014074,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.9591846279169
E05014075,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.53714244458493
E05014076,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.33459429125122
E05014077,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.03253192890413
E05014078,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.22869015741925
E05014079,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.87970490267469
E05014080,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.82905052210144
E05014081,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.16644478578803
E05014082,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.85930977494505
E05014083,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.58571466994794
E05014084,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.30131027601732
E05014085,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.04260118921455
E05014086,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.45546728171524
E05014087,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.92040866834692
E05014088,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.88369339647921
E05014089,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.25006436773484
E05014090,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.7785167246774
E05014091,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.90471078233011
E05014092,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.55022162745301
E05014093,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,4.92577387070667
E05014094,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.57533601369836
E05014095,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.95605766300299
E05014096,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.39003383625412
E05014097,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.2706348389868
E05014098,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.10674980747701
E05014099,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.11901241504894
E05014100,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.47445158551769
E05014101,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.67900888017627
E05014102,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.13418361213627
E05014103,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.34601464525325
E05014104,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.2679909673514
E05014105,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.55715448515329
E05014106,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.78093396349472
E05014107,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.18517998615423
E05014108,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.91251143146667
E05014109,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.16989894047901
E05014110,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.02982184958901
E05014111,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.83489869568046
E05014112,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.84002870608232
E05014113,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.06772173332951
E05014114,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.60587907228744
E05014115,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.25537142294821
E05014116,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.24489587821162
E05014117,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,7.38845670546987
E05014118,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,6.30663995876606
E05014119,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,5.98400485451772
E05009317,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.73418451905463
E05009318,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.99905430473932
E05009319,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.08231232426663
E05009320,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.71968041394495
E05009321,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.075657089942
E05009322,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.25337956645373
E05009323,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.48205661449242
E05009324,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,6.13072827126285
E05009325,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,4.86522693895412
E05009326,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.84405730959377
E05009327,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.18846604696046
E05009328,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.41555997943759
E05009329,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.13140669942932
E05009330,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.60584710782261
E05009331,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.41325142325784
E05009332,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.32514210803718
E05009333,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.94575420317745
E05009334,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.30809766395137
E05009335,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.44507046427229
E05009336,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.61031952021729
E05009367,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.83380209579799
E05009368,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.59830143327561
E05009369,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.39277102071161
E05009370,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.69791418131816
E05009371,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.76622855355759
E05009372,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.23360621649923
E05009373,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.73059193887835
E05009374,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.92664695320719
E05009375,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.77132181424285
E05009376,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.81079671263269
E05009377,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.28880126017466
E05009378,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.91491887100643
E05009379,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.74157762122665
E05009380,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,6.12761196845119
E05009381,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,5.68484961963305
